title,state_name,ideology,year,city,lat,lon
As-Sabiqun,California,General Hate,2011,Sacramento,38.5667,-121.4683
As-Sabiqun,California,General Hate,2011,San Diego,32.8312,-117.1226
As-Sabiqun,District of Columbia,General Hate,2011,Washington,38.9047,-77.0163
Association of Independent Klansmen Knights of The KKK,Pennsylvania,Ku Klux Klan,2011,Lemont,40.812,-77.8161
Atlas Shrugs,New York,Anti-Muslim,2011,New York,40.6943,-73.9249
"Barnes Review/Foundation for Economic Liberty, Inc.",District of Columbia,Holocaust Denial,2011,Washington,38.9047,-77.0163
"Barnhardt Capital Management, Inc.",Colorado,General Hate,2011,Lone Tree,39.5308,-104.871
Bergen County Hooligans,New Jersey,Racist Skinhead,2011,Garfield,40.8791,-74.1085
Bergen County Hooligans,New Jersey,Racist Skinhead,2011,Wallington,40.8535,-74.1069
Bethesda Christian Institute,Texas,Anti-LGBT,2011,San Antonio,29.4722,-98.5247
Blood and Honour America Division,Florida,Racist Skinhead,2011,Lakeland,28.0557,-81.9543
Blood and Honour America Division,Oregon,Racist Skinhead,2011,Portland,45.5372,-122.65
Blood and Honour U.S.A,New Jersey,Racist Skinhead,2011,Fords,40.5416,-74.3124
Blood and Honour U.S.A,Colorado,Racist Skinhead,2011,Littleton,39.5911,-105.0194
Blood and Honour U.S.A,Ohio,Racist Skinhead,2011,Salem,40.9049,-80.8491
Blood and Honour U.S.A,Texas,Racist Skinhead,2011,Richardson,32.9717,-96.7092
Border Guardians,Texas,Anti-Immigrant,2011,Livingston,30.71,-94.9381
By Yahweh's Design,Michigan,Christian Identity,2011,Stevensville,42.0139,-86.5243
National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),California,Anti-Immigrant,2011,Huntington Beach,33.696,-118.0025
California Skinheads,California,Racist Skinhead,2011,Fresno,36.7834,-119.7941
Castle Hill Publishers,New York,Holocaust Denial,2011,New York,40.6943,-73.9249
"Catholic Apologetics International Publishing, Inc.",Pennsylvania,Radical Traditional Catholicism,2011,State Line,39.7329,-77.7247
Catholic Counterpoint,Pennsylvania,Radical Traditional Catholicism,2011,Broomall,39.9694,-75.3529
"Catholic Family News/Catholic Family Ministries, Inc.",New York,Radical Traditional Catholicism,2011,Niagara Falls,43.0921,-79.0147
Center for Perpetual Diversity,Maryland,White Nationalist,2011,Gaithersburg,39.1347,-77.213
Chalcedon Foundation,California,Anti-LGBT,2011,Vallecito,38.074,-120.4563
Charles Darwin Research Institute,Michigan,White Nationalist,2011,Port Huron,42.9822,-82.4387
Chick Publications,California,General Hate,2011,Ontario,34.0393,-117.6064
Christian Action Network,Virginia,Anti-Muslim,2011,Forest,37.3728,-79.2831
Christian Anti-Defamation Commission,California,General Hate,2011,Vista,33.1895,-117.2387
Christian Books and Things,Arkansas,General Hate,2011,Harrison,36.2437,-93.1197
Christian Defense League,Louisiana,Neo-Nazi,2011,Mandeville,30.375,-90.0906
Christian Guardians,California,Anti-Muslim,2011,San Francisco,37.7562,-122.443
Christian Phalange,North Carolina,Anti-Muslim,2011,Newton,35.663,-81.2333
The church at Kaweah,California,General Hate,2011,Kaweah,36.4697,-118.9184
Church of Jesus Christ Christian/Aryan Nations,Missouri,Christian Identity,2011,Granby,36.918,-94.2607
Church of Jesus Christ Christian/Aryan Nations,Arkansas,Christian Identity,2011,Bergman,36.3128,-93.0115
Church of the Sons of YHVH,Louisiana,Christian Identity,2011,Calhoun,32.5153,-92.3539
Church of True Israel,Idaho,Christian Identity,2011,Hayden,47.768,-116.804
Citizen Warrior,Tennessee,Anti-Muslim,2011,Nashville,36.1714,-86.7844
Concerned American Citizens,California,Anti-Muslim,2011,Wildomar,33.6173,-117.2582
Concerned Citizens and Friends of Illegal Immigration Law Enforcement,Massachusetts,General Hate,2011,Framingham,42.3085,-71.4368
Concerned Citizens for the First Amendment,California,Anti-Muslim,2011,Hemet,33.7341,-116.9969
Confederate Hammerskins,Alabama,Racist Skinhead,2011,Huntsville,34.6989,-86.6414
Confederate Hammerskins,Florida,Racist Skinhead,2011,Jacksonville,30.3322,-81.6749
Confederate Hammerskins,Tennessee,Racist Skinhead,2011,Nashville,36.1714,-86.7844
Confederate Hammerskins,Florida,Racist Skinhead,2011,Ocala,29.1803,-82.1495
Confederate Hammerskins,Virginia,Racist Skinhead,2011,Petersburg,37.2043,-77.3913
Confederate Hammerskins,Florida,Racist Skinhead,2011,Orlando,28.4788,-81.342
Council for Social and Economic Studies,District of Columbia,White Nationalist,2011,Washington,38.9047,-77.0163
Council of Conservative Citizens,Tennessee,White Nationalist,2011,Bartlett,35.2337,-89.8195
Council of Conservative Citizens,Florida,White Nationalist,2011,Beverly Hills,28.9175,-82.4541
Council of Conservative Citizens,Alabama,White Nationalist,2011,Birmingham,33.5276,-86.7988
Council of Conservative Citizens,Mississippi,White Nationalist,2011,Calhoun City,33.8588,-89.3145
Council of Conservative Citizens,Indiana,White Nationalist,2011,Carmel,39.9658,-86.1461
Council of Conservative Citizens,Illinois,White Nationalist,2011,Chicago,41.8373,-87.6861
Council of Conservative Citizens,North Carolina,White Nationalist,2011,Clemmons,36.0318,-80.3861
Council of Conservative Citizens,Ohio,White Nationalist,2011,Cleveland,41.4767,-81.6805
Council of Conservative Citizens,Tennessee,White Nationalist,2011,Cleveland,35.1817,-84.8707
Council of Conservative Citizens,Alabama,White Nationalist,2011,Cullman,34.1791,-86.8402
Council of Conservative Citizens,Alabama,White Nationalist,2011,Florence,34.83,-87.6658
Council of Conservative Citizens,New Jersey,White Nationalist,2011,Fort Lee,40.8509,-73.9712
Council of Conservative Citizens,Tennessee,White Nationalist,2011,Franklin,35.9214,-86.8524
Council of Conservative Citizens,Mississippi,White Nationalist,2011,Greenwood,33.5126,-90.1993
Council of Conservative Citizens,Mississippi,White Nationalist,2011,Holly Springs,34.7768,-89.4466
Council of Conservative Citizens,Alabama,White Nationalist,2011,Huntsville,34.6989,-86.6414
Council of Conservative Citizens,Mississippi,White Nationalist,2011,Jackson,32.3163,-90.2124
Council of Conservative Citizens,Alabama,White Nationalist,2011,Jasper,33.8514,-87.2719
Council of Conservative Citizens,Nevada,White Nationalist,2011,Las Vegas,36.2291,-115.2607
Council of Conservative Citizens,Arkansas,White Nationalist,2011,Little Rock,34.7255,-92.3581
Council of Conservative Citizens,Mississippi,White Nationalist,2011,Mathiston,33.539,-89.1277
Council of Conservative Citizens,Tennessee,White Nationalist,2011,Memphis,35.1047,-89.9773
Council of Conservative Citizens,Alabama,White Nationalist,2011,Montgomery,32.347,-86.2663
Council of Conservative Citizens,New York,White Nationalist,2011,New York,40.6943,-73.9249
Council of Conservative Citizens,Mississippi,White Nationalist,2011,Piney Woods,32.0627,-89.9929
Council of Conservative Citizens,North Carolina,White Nationalist,2011,Raleigh,35.8323,-78.6439
Council of Conservative Citizens,South Carolina,White Nationalist,2011,Saluda,34.0009,-81.7713
Council of Conservative Citizens,California,White Nationalist,2011,San Francisco,37.7562,-122.443
Council of Conservative Citizens,Louisiana,White Nationalist,2011,Shreveport,32.4659,-93.7959
Council of Conservative Citizens,Maryland,White Nationalist,2011,Silver Spring,39.0028,-77.0207
Council of Conservative Citizens,Mississippi,White Nationalist,2011,Tupelo,34.2691,-88.7318
Council of Conservative Citizens,Mississippi,White Nationalist,2011,Vaiden,33.3332,-89.7533
Council of Conservative Citizens,South Carolina,White Nationalist,2011,West Columbia,33.9925,-81.0919
The Council of White Patriot Voters,Mississippi,White Nationalist,2011,Baldwyn,34.5071,-88.6416
Counter-Currents Publishing,California,White Nationalist,2011,San Francisco,37.7562,-122.443
Covenant People's Ministry,Georgia,Christian Identity,2011,Brooks,33.2925,-84.4588
The Creativity Alliance,California,Neo-Nazi,2011,Clovis,36.8278,-119.6841
The Creativity Alliance,Utah,Neo-Nazi,2011,Draper,40.4956,-111.8607
The Creativity Alliance,Tennessee,Neo-Nazi,2011,Mountain City,36.4695,-81.8049
The Creativity Alliance,Pennsylvania,Neo-Nazi,2011,Philadelphia,40.0076,-75.134
Creativity Movement,Missouri,Neo-Nazi,2011,Kansas City,39.1239,-94.5541
Creativity Movement,Wisconsin,Neo-Nazi,2011,Mountain,45.1864,-88.4681
The Creativity Movement,Montana,Neo-Nazi,2011,Billings,45.7889,-108.5503
The Creativity Movement,Ohio,Neo-Nazi,2011,Chillicothe,39.3393,-82.9937
The Creativity Movement,Illinois,Neo-Nazi,2011,Zion,42.4598,-87.8509
Crew 38,Michigan,Racist Skinhead,2011,Detroit,42.3834,-83.1024
Crew 38,Alabama,Racist Skinhead,2011,Huntsville,34.6989,-86.6414
Crew 38,Florida,Racist Skinhead,2011,Largo,27.9088,-82.7713
Crew 38,California,Racist Skinhead,2011,San Diego,32.8312,-117.1226
Crew 38,Washington,Racist Skinhead,2011,Seattle,47.6211,-122.3244
Cross Bearer Ministry,Indiana,General Hate,2011,Indianapolis,39.7771,-86.1458
Crusaders for Yahweh,California,Christian Identity,2011,Alta Loma,34.1222,-117.5981
Crusaders for Yahweh,Texas,Christian Identity,2011,Amarillo,35.1988,-101.8308
Crusaders for Yahweh,Nevada,Christian Identity,2011,Beatty,36.9352,-116.7025
Crusaders for Yahweh,Washington,Christian Identity,2011,Bellingham,48.7543,-122.4687
Crusaders for Yahweh,Montana,Christian Identity,2011,Big Sandy,48.1785,-110.1134
Crusaders for Yahweh,Montana,Christian Identity,2011,Billings,45.7889,-108.5503
Crusaders for Yahweh,North Dakota,Christian Identity,2011,Bismarck,46.814,-100.7695
Crusaders for Yahweh,Idaho,Christian Identity,2011,Boise,43.6006,-116.2316
Crusaders for Yahweh,Idaho,Christian Identity,2011,Coeur d'Alene,47.7039,-116.7933
Crusaders for Yahweh,Oregon,Christian Identity,2011,Coos Bay,43.3789,-124.233
Crusaders for Yahweh,Texas,Christian Identity,2011,Dallas,32.7937,-96.7662
Crusaders for Yahweh,Michigan,Christian Identity,2011,Detroit,42.3834,-83.1024
Crusaders for Yahweh,Minnesota,Christian Identity,2011,Duluth,46.7757,-92.1392
Crusaders for Yahweh,Wisconsin,Christian Identity,2011,Eau Claire,44.8203,-91.4951
Crusaders for Yahweh,Washington,Christian Identity,2011,Everett,47.9524,-122.167
Crusaders for Yahweh,Texas,Christian Identity,2011,Falls City,28.9822,-98.0217
Crusaders for Yahweh,Montana,Christian Identity,2011,Great Falls,47.5022,-111.2995
Crusaders for Yahweh,Nevada,Christian Identity,2011,Las Vegas,36.2291,-115.2607
Crusaders for Yahweh,Florida,Christian Identity,2011,Miami,25.784,-80.2102
Crusaders for Yahweh,Idaho,Christian Identity,2011,Moscow,46.7307,-116.9986
Crusaders for Yahweh,Georgia,Christian Identity,2011,Norcross,33.9378,-84.2065
Crusaders for Yahweh,Arizona,Christian Identity,2011,Phoenix,33.5722,-112.0891
Crusaders for Yahweh,Idaho,Christian Identity,2011,Post Falls,47.7202,-116.9397
Crusaders for Yahweh,Utah,Christian Identity,2011,Salt Lake City,40.7774,-111.9301
Crusaders for Yahweh,Washington,Christian Identity,2011,Spokane,47.6671,-117.433
Crusaders for Yahweh,Florida,Christian Identity,2011,Tampa,27.9937,-82.4454
Crusaders for Yahweh,Idaho,Christian Identity,2011,Twin Falls,42.5645,-114.4611
Crusaders for Yahweh,North Dakota,Christian Identity,2011,West Fargo,46.8566,-96.9047
Crusaders for Yahweh,Ohio,Christian Identity,2011,Chillicothe,39.3393,-82.9937
Cultural Studies Press,New York,General Hate,2011,New York,40.6943,-73.9249
Culture Wars/Fidelity Press,Indiana,Radical Traditional Catholicism,2011,South Bend,41.6771,-86.2692
The Dakota Voice,South Dakota,General Hate,2011,Rapid City,44.0716,-103.2205
DefendStudents.org,California,General Hate,2011,Vista,33.1895,-117.2387
Desastrious Records,Texas,Hate Music,2011,Springtown,32.9695,-97.6805
Diehard Records,Ohio,Hate Music,2011,Chesapeake,38.4298,-82.4488
Dixie Rangers Knights of the KKK,Louisiana,Ku Klux Klan,2011,Walker,30.4848,-90.8654
Dixie Republic,South Carolina,Neo-Confederate,2011,Travelers Rest,34.9684,-82.4417
DJ GOR,Pennsylvania,Hate Music,2011,Bedford,40.0148,-78.5034
Do Right Foundation,Nevada,White Nationalist,2011,Las Vegas,36.2291,-115.2607
Dove World Outreach Center,Florida,General Hate,2011,Gainesville,29.6808,-82.3455
Eastern Hammerskins,Pennsylvania,Racist Skinhead,2011,Allentown,40.5961,-75.4756
Ecclesiastical Council for the Restoration of Covenant Israel (ECRCI),Illinois,Christian Identity,2011,Chicago,41.8373,-87.6861
Empire Knights of the KKK,Georgia,Ku Klux Klan,2011,Cleveland,34.5971,-83.7622
Empire Knights of the KKK,Idaho,Ku Klux Klan,2011,Pocatello,42.8716,-112.4656
Empire Knights of the KKK,Florida,Ku Klux Klan,2011,Homosassa Springs,28.8118,-82.5392
Escaping Islam,California,Anti-Muslim,2011,Wildomar,33.6173,-117.2582
European Americans United,California,White Nationalist,2011,Sacramento,38.5667,-121.4683
European-American Unity and Rights Organization,Ohio,White Nationalist,2011,Cleveland,41.4767,-81.6805
European-American Unity and Rights Organization,South Carolina,White Nationalist,2011,Columbia,34.037,-80.9042
European-American unity and Rights Organization,Georgia,White Nationalist,2011,Columbus,32.51,-84.8771
European-American Unity and Rights Organization,Texas,White Nationalist,2011,Irving,32.8584,-96.9702
European-American Unity and Rights Organization,Florida,White Nationalist,2011,Jacksonville,30.3322,-81.6749
European-American Unity and Rights Organization,Virginia,White Nationalist,2011,Richmond,37.5295,-77.4756
European-American Unity and Rights Organization,Mississippi,White Nationalist,2011,Ripley,34.7321,-88.9444
European-American Unity and Rights Organization,Georgia,White Nationalist,2011,Savannah,32.0282,-81.1786
European-American Unity and Rights Organization,Louisiana,White Nationalist,2011,Thibodaux,29.7941,-90.8163
European-American Unity and Rights Organization,Oklahoma,White Nationalist,2011,Tulsa,36.1284,-95.9042
European-American Unity and Rights Organization,South Carolina,White Nationalist,2011,Woodruff,34.7397,-82.0323
European-American Unity and Rights Organization,Louisiana,White Nationalist,2011,Mandeville,30.375,-90.0906
Faith Baptist Church and Ministry,Missouri,Christian Identity,2011,Houston,37.3212,-91.9611
Faith Freedom,Washington,Anti-Muslim,2011,Bellevue,47.5953,-122.1551
Faithful Word Baptist Church,Arizona,Anti-LGBT,2011,Tempe,33.3881,-111.9318
Family Research Council,District of Columbia,Anti-LGBT,2011,Washington,38.9047,-77.0163
Family Research Institute,Colorado,Anti-LGBT,2011,Colorado Springs,38.8674,-104.7606
Federation for American Immigration Reform,District of Columbia,Anti-Immigrant,2011,Washington,38.9047,-77.0163
Fellowship of God's Covenant People,Kentucky,Christian Identity,2011,Union,38.9472,-84.6731
Fetch the Rope,Montana,Hate Music,2011,Bozeman,45.6828,-111.0548
Final Stand Records,Delaware,Hate Music,2011,Newark,39.6776,-75.7573
First Century Christian Ministries,Texas,Christian Identity,2011,The Woodlands,30.1738,-95.5134
The Fitzgerald Griffin Foundation,Virginia,White Nationalist,2011,Vienna,38.8996,-77.2597
Folk and Faith,Idaho,White Nationalist,2011,Idaho Falls,43.4868,-112.0363
Folkish Women's Front,Iowa,Racist Skinhead,2011,Pisgah,41.8304,-95.9264
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2011,Charles City,43.0644,-92.6745
Free American,Arizona,White Nationalist,2011,Tucson,32.1546,-110.8782
Freedom Defense Initiative (FDI),New York,Anti-Muslim,2011,New York,40.6943,-73.9249
Fundamentalist Latter Day Saints,Arizona,General Hate,2011,Colorado City,36.9774,-112.983
Fundamentalist Latter Day Saints,Texas,General Hate,2011,Eldorado,30.8617,-100.5979
Fundamentalist Latter Day Saints,Colorado,General Hate,2011,Mancos,37.3466,-108.2939
Fundamentalist Latter Day Saints,South Dakota,General Hate,2011,Pringle,43.609,-103.5946
Fundamentalist Latter Day Saints,Colorado,General Hate,2011,Westcliffe,38.134,-105.4654
Fundamentalist Latter Day Saints,Utah,General Hate,2011,Hildale,37.0171,-112.9786
Gallows Tree Wotansvolk Alliance,Michigan,Neo-Volkisch,2011,Grand Rapids,42.9615,-85.6557
Geauga Constitutional Patriot,Ohio,General Hate,2011,Mayfield Heights,41.5175,-81.4534
Georgia Militia,Georgia,General Hate,2011,Blairsville,34.8761,-83.9548
Get Some 88,California,Hate Music,2011,Castaic,34.4818,-118.6317
Gold is Money,Colorado,Anti-Muslim,2011,Lone Tree,39.5308,-104.871
H.L. Mencken Club,New York,White Nationalist,2011,Brooklyn,40.6501,-73.9496
Heterosexuals Organized for a Moral Environment (H.O.M.E.),Illinois,Anti-LGBT,2011,Downers Grove,41.7949,-88.017
Heritage and Destiny,Virginia,White Nationalist,2011,Falls Church,38.8847,-77.1751
Heritage Connection,Arkansas,Hate Music,2011,Harrison,36.2437,-93.1197
Holy Nation of Odin,California,General Hate,2011,Kingsburg,36.5242,-119.5608
IHS Press,Texas,Radical Traditional Catholicism,2011,Odessa,31.8831,-102.3407
Illinois Family Institute,Illinois,Anti-LGBT,2011,Carol Stream,41.9183,-88.1309
Imperial Klans of America Knights of the KKK,Kentucky,Ku Klux Klan,2011,Dawson Springs,37.174,-87.688
Imperial Klans of America Knights of the KKK,Pennsylvania,Ku Klux Klan,2011,Johnstown,40.3258,-78.9194
In the Spirit of Chartres Committee,Virginia,Radical Traditional Catholicism,2011,Suffolk,36.6953,-76.6398
Independent Skins Southwest,Florida,Racist Skinhead,2011,Callahan,30.5618,-81.832
Independent Skins Southwest,Texas,Racist Skinhead,2011,Cleburne,32.3562,-97.4146
Insight USA,Florida,General Hate,2011,Orlando,28.4788,-81.342
Institute for Historical Review Store,California,Holocaust Denial,2011,Newport Beach,33.6151,-117.8669
Institute for Historical Review,California,Holocaust Denial,2011,Fountain Valley,33.7105,-117.9514
The International Conspiratological Association,Idaho,Holocaust Denial,2011,Coeur d'Alene,47.7039,-116.7933
International Keystone Knights of the KKK,Ohio,Ku Klux Klan,2011,Cleveland,41.4767,-81.6805
International Keystone Knights of the KKK,Indiana,Ku Klux Klan,2011,Elwood,40.2743,-85.8371
International Keystone Knights of the KKK,Alabama,Ku Klux Klan,2011,Headland,31.3502,-85.3523
International Keystone Knights of the KKK,Georgia,Ku Klux Klan,2011,Young Harris,34.9355,-83.8471
International Keystone Knights of the KKK,Arkansas,Ku Klux Klan,2011,Colt,35.1329,-90.8129
International Keystone Knights of the KKK,Arkansas,Ku Klux Klan,2011,Vanndale,35.3134,-90.774
International Keystone Knights of the KKK,Alabama,Ku Klux Klan,2011,Pinson,33.7062,-86.6655
Invictus Books,Missouri,General Hate,2011,Wentzville,38.8164,-90.867
Iron Rain Nationalists,Illinois,White Nationalist,2011,Chicago,41.8373,-87.6861
Irving Books,Florida,Holocaust Denial,2011,Key West,24.5636,-81.7769
ISD Records,Ohio,Hate Music,2011,Lancaster,39.7249,-82.6049
islam: the Religion of Peace (and a big stack of dead bodies),Georgia,Anti-Muslim,2011,Marietta,33.9532,-84.5421
Israelite Church of God in Jesus Christ,Oregon,Black Nationalist,2011,Beaverton,45.4779,-122.8168
Israelite Church of God in Jesus Christ,Pennsylvania,Black Nationalist,2011,Coatesville,39.9849,-75.8199
Israelite Church of God in Jesus Christ,North Carolina,Black Nationalist,2011,Goldsboro,35.3777,-77.972
Israelite Church of God in Jesus Christ,New Jersey,Black Nationalist,2011,Jersey City,40.7161,-74.0682
Israelite Church of God in Jesus Christ,Oklahoma,Black Nationalist,2011,Lawton,34.6171,-98.4204
